gene_name,ASDC,B intermediate,B memory,B naive,CD14 Mono,CD16 Mono,CD4 CTL,CD4 Naive,CD4 Proliferating,CD4 TCM,CD4 TEM,CD8 Naive,CD8 Proliferating,CD8 TCM,CD8 TEM,Eryth,HSPC,ILC,MAIT,NK,NK Proliferating,NK_CD56bright,Plasmablast,Platelet,Treg,cDC1,cDC2,dnT,gdT,pDC
TBXAS1,-2.9502553e-06,-0.0068877414,-0.006923518,-0.02354582,0.2256444,0.05322005,-0.0050486154,-0.052558072,-0.0002466438,-0.04123228,-0.012011568,-0.033851396,-0.00030591286,-0.008868471,-0.035112273,-0.0002122334,4.9462455e-05,-0.00021875948,-0.0078493375,-0.022662612,-0.00047443053,-0.0022906135,-0.0009007378,-0.00055086566,-0.0075364765,-0.00030647588,0.004483074,-0.001186333,-0.011309283,-0.0013039424
CLEC5A,-6.774586e-05,-0.0018214069,-0.0026420802,-0.0056037265,0.08615084,-0.004209147,-0.0014323455,-0.012858047,-3.9745464e-05,-0.0112227565,-0.0030287527,-0.00823028,-5.8331527e-05,-0.0018689404,-0.008233286,-2.9456663e-05,-0.00024775742,-7.74235e-05,-0.002150453,-0.012638533,-0.00037937769,-0.00060295453,-0.00029614603,-0.0017401079,-0.0018736587,-0.00012774953,-0.0011119371,-0.00029034013,-0.0027404004,-0.0005277704
AC245088.2,-9.7943175e-06,-0.0002633264,-0.0003819764,-0.0008742092,-0.0047348444,-0.0007082671,-0.00020707978,0.00076314865,-1.1193524e-05,-0.0016753826,-0.0004692875,0.012662746,-1.3432213e-05,0.00036441686,-0.0013169061,-1.0074124e-05,-3.581908e-05,-1.1193506e-05,-0.00031090094,-0.0011785966,-5.4848195e-05,-0.0001057782,-4.2815063e-05,-0.00025157203,-0.00027088312,-1.8469256e-05,-0.00027843902,-4.1975683e-05,-0.0004175193,-9.570409e-05
TRBV3-1,-2.4233404e-05,-0.00065153255,-0.0009450976,-0.002162997,-0.011390651,-0.0014533349,0.00021100437,0.010289309,-2.769536e-05,0.004260252,0.002119129,0.0010167006,-3.3234453e-05,0.00088106864,0.002170761,-2.4925735e-05,4.696951e-05,-2.7695382e-05,-0.00028354424,-0.004070776,-0.00013570678,-0.00026171963,-0.00010593444,-0.0006224505,0.0031113324,-4.5697332e-05,-0.0006889176,-0.00010385737,-0.00080969,-0.0002367944
TRBV6-2,-3.6469824e-05,-0.000849651,-0.0011169862,-0.0028976272,-0.016556768,-0.0024887528,-0.00035178234,0.010220032,-4.168003e-05,0.0041515925,0.0023365926,0.005308912,8.2103434e-05,0.0012244551,0.0058505256,-3.751183e-05,-0.00013337523,-4.1680047e-05,0.0041972864,-0.0065137795,6.87962e-05,-0.0002089416,-0.00015942521,-0.0005623023,0.0010323216,-6.877191e-05,-0.0010367887,0.0005407168,-0.001554659,-0.00035636273
TRBV6-8,-2.2139048e-15,2.150049e-14,-3.719781e-14,5.3751223e-14,-1.1190921e-13,2.879129e-14,4.219489e-14,-1.2153671e-14,1.0271326e-15,-1.1148818e-13,-5.1863617e-14,-7.9823375e-14,-4.726915e-15,8.088998e-15,-4.7127053e-14,-5.2032027e-15,9.395938e-15,1.5130688e-15,3.4664629e-15,8.871759e-14,1.4595632e-15,-9.56435e-15,-1.7282376e-14,-1.88217e-14,1.1437923e-14,6.03561e-15,-1.4325472e-14,-6.862864e-15,2.406876e-14,1.3325532e-14
TRBV14,-3.37513e-05,-0.00053683255,-0.0013162997,-0.0022325024,-0.0150433,-0.0023598885,-0.00053579797,0.006984119,-3.857268e-05,0.0041710525,0.00068524794,0.007583542,-4.628721e-05,0.0026082566,0.006393189,0.00021052333,2.227343e-05,-3.857273e-05,-0.0001322793,-0.0054044807,-0.0001890068,-0.00036451264,-0.00014754078,-0.0008669209,0.0022098757,-6.3645304e-05,-0.00095949875,0.0005587054,-0.0007873022,-0.00032979817
TRBV18,-3.6997964e-05,-0.000826964,-0.0014429118,-0.00330233,-0.016891032,-0.0026754644,0.0121532995,0.010116332,-4.2282965e-05,0.008867642,0.0020826843,-0.0011722578,0.00012518701,-0.0006178496,0.005077069,-3.805486e-05,-0.0001353063,-4.2282933e-05,-0.001174416,-0.006552494,-0.000105661464,-0.00039957685,-0.00016173282,-0.00037810323,0.00015994337,-6.97675e-05,-0.0010517952,0.00047380573,-0.0015771675,-0.00036152144
TRBV23-1,-1.0318179e-05,-0.00027741198,-0.0004024117,-0.0009209754,-0.00498812,-0.00074615673,0.0003339529,0.004267168,-1.1792174e-05,0.0017179503,0.0011333562,0.0020448777,-1.4150684e-05,0.00032167826,-0.00081547466,-1.0613049e-05,-3.7735503e-05,-1.1792168e-05,-0.0003275296,-0.0014815093,-5.7782e-05,-0.00011143679,-4.510538e-05,-0.0002650305,0.00040800782,-1.9457204e-05,-0.00029333355,-4.4220873e-05,0.0007661729,-0.0001008237
TRBV28,-7.117908e-05,-0.001677711,-0.0020841074,-0.0052882903,-0.030751402,-0.004821128,-0.00042263218,0.016949745,-8.134746e-05,0.011151223,0.0030893849,0.0071614003,0.00063414156,0.0011999002,0.018655691,-7.3212825e-05,-0.00010528952,-4.7387307e-06,0.00033742885,-0.010551411,-0.00033326403,-0.0006371392,-0.00031115505,-0.00078765454,0.0021676568,-9.070782e-05,-0.0018661884,0.0009307344,-0.0016634841,-0.0006553096
PRSS2,-7.3611914e-06,-0.00019791113,-0.00028708545,-0.0006570357,-0.0031318134,-0.0002239651,-0.00015563588,-0.0014564603,-8.412818e-06,-0.00057257357,-0.000352705,-0.0009092121,-1.0095336e-05,-0.00024144784,-0.0009897634,-7.5714725e-06,0.008500844,-8.412831e-06,-0.0002336639,-0.0005580557,-4.122251e-05,0.0006084427,-3.217877e-05,-0.00018907675,0.0015854815,-1.3881116e-05,8.089209e-06,-3.154798e-05,-0.00031379782,-7.192952e-05
TRBC1,-0.00036316167,-0.008820851,-0.012963588,-0.029630015,-0.16735755,-0.024958227,0.010304511,0.05739034,0.00024911383,0.047854934,0.01300919,0.023327013,0.00020868175,0.005093698,0.03490449,-0.00020160226,-0.0012431439,0.00014058598,-0.002478708,0.056921884,0.00091563555,-0.00040922928,-0.0015606371,-0.005848847,0.0076901834,-0.0006537637,-0.010219813,0.0013395974,0.010791143,-0.0034315996
TRBC2,-0.0004822496,-0.0037373123,-0.008184677,-0.012337638,-0.2253081,-0.0341317,0.0070427344,0.0704788,0.00055465783,0.064098716,0.016041765,0.041572325,0.00061966234,0.012204639,0.06513969,-0.00019970501,-0.0010544794,-3.9916154e-05,0.013062341,0.00869203,0.0003104683,-0.001256269,-0.0013339242,-0.008205917,0.010716387,-0.0009004512,-0.013501148,0.0020878757,0.0025343795,-0.0044828956
CNTNAP2,-6.089586e-05,0.0039810212,0.019944899,0.07175355,-0.02808233,-0.004164244,-0.0012875167,-0.011653559,-6.959593e-05,-0.010008949,-0.0027131648,-0.0070691407,-8.351452e-05,-0.0018176794,-0.007562742,-6.263625e-05,0.0014939939,-6.959584e-05,-0.0019330153,-0.011827564,-0.00027105917,-0.0002656508,-0.0001397878,-0.0012529364,-0.001598446,-0.00011483257,-0.0016125216,-0.0002609836,-0.0025959043,-0.00059504446
EZH2,1.3356398e-05,-0.0013306763,-0.0012762696,-0.0068403385,0.03430948,0.00010662395,-0.00047982193,-0.015253422,0.0020785287,-0.009328197,-0.004256796,-0.011010466,0.0017358377,-0.002225465,-0.0024814985,-0.00014735918,0.0006414204,0.00025509347,-0.0033454383,0.0063916068,0.009293275,0.0007731985,0.001583237,-0.0016961624,-0.0010104325,0.00030242142,0.004258141,0.00012461795,-0.0015055876,0.00032115803
PDIA4,8.826334e-05,-0.0025079043,-0.004597449,-0.009688695,0.010621881,-0.0012640067,1.9663912e-06,-0.018273335,0.00041334407,-0.005799716,-0.0012367833,-0.011310756,0.0001580764,-0.0015711021,0.0014891432,-0.0001292671,-0.00019885339,-0.00011157093,0.0031172838,0.028740449,0.0018516406,0.00041897543,0.0087947985,-0.0058484892,-0.0028519786,0.0005426339,0.00035846757,-0.00033868433,0.0019743307,0.0071574
ZNF467,-0.000114571936,-0.0056700655,-0.007920679,-0.017717803,0.22347349,0.003268427,-0.0041293455,-0.033882536,-0.00023102283,-0.031980205,-0.009711772,-0.023222065,-0.00026963808,-0.0063355556,-0.025140932,-7.7313714e-05,-0.0005431795,-0.00021172401,-0.006322868,-0.038233735,-0.0011799899,-0.0022660543,-0.0009418531,-0.004156244,-0.0053192503,0.00030875395,0.007828029,-0.00084035087,-0.00819048,-0.00026956777
RARRES2,-4.945767e-06,-0.00013296974,-0.00019288406,-0.00044144335,-0.0023909071,-0.00035764556,-0.00010456631,-0.0009785516,-5.652279e-06,-0.0008460083,-0.00023697109,0.0007837786,-6.782692e-06,-0.00016221925,-0.00066499005,-5.087065e-06,-1.8087281e-05,-5.6522804e-06,-0.00015699184,0.00045068533,-2.7695964e-05,-5.341374e-05,-2.161999e-05,-0.00012703467,-0.00013678492,-9.326238e-06,-0.00014060039,-2.1195898e-05,-0.00021082925,0.006226359
LINC00996,-5.774899e-05,0.006196862,0.00609906,-0.0031071987,-0.025041584,-0.0036859142,-0.00091262197,-0.0103552565,5.8248064e-05,-0.0086363815,-0.0016762312,-0.006664768,-7.919876e-05,-0.0015644698,-0.005447609,-5.9399157e-05,-0.00021119668,-6.5998895e-05,-0.001267845,0.011644001,0.0005146562,0.0023814947,-0.00012136585,-0.0012119635,-0.00159718,-0.00010889837,-0.0015608999,-0.00024749571,-5.4391552e-05,0.04684118
TMEM176B,-0.00024307462,-0.0060929866,-0.008833616,-0.019804323,0.25195453,0.03588941,-0.0046800706,-0.04518858,-0.0002638762,-0.039436817,-0.010906066,-0.028868567,-0.00029193403,-0.007633854,-0.030415932,-0.00012028603,-0.00085800124,-0.0002778008,-0.0069818906,-0.04475892,-0.0012680491,-0.0025379348,-0.0009969401,-0.0045633884,-0.0064684236,-0.00044931524,-0.003183988,-0.0010114417,-0.009540493,-0.0021669006
TMEM176A,-0.00020053721,-0.0048942384,-0.007292309,-0.016843693,0.22048602,0.017567426,-0.0038128493,-0.037757713,-0.0002157436,-0.032355685,-0.009086039,-0.023641583,-0.00027502206,-0.0061121825,-0.025009066,-0.00016351695,-0.0007177859,-0.00022918364,-0.0061434433,-0.03696179,-0.0011230132,-0.0020206545,-0.0007650804,-0.003742069,-0.005356315,-0.0003598341,-0.0027957582,-0.0008594448,-0.0075518982,-0.0017673789
