gene_name,ASDC,B intermediate,B memory,B naive,CD14 Mono,CD16 Mono,CD4 CTL,CD4 Naive,CD4 Proliferating,CD4 TCM,CD4 TEM,CD8 Naive,CD8 Proliferating,CD8 TCM,CD8 TEM,Eryth,HSPC,ILC,MAIT,NK,NK Proliferating,NK_CD56bright,Plasmablast,Platelet,Treg,cDC1,cDC2,dnT,gdT,pDC
ITGB5,-0.0005370606,-0.0035050558,-0.0040138103,-0.006190297,-0.006626828,-0.005201015,-0.002854906,-0.0089887995,-0.000621862,-0.005904642,-0.004861863,-0.007151279,-0.000565327,-0.0038725138,-0.0068405294,-0.00073491666,-0.0010458651,-0.0008762655,-0.0032223556,-0.008564604,-0.0013285045,-0.0008742848,-0.0012719779,0.09447231,-0.0029114129,0.00029379572,0.0010072835,-0.0012154669,-0.004183453,-0.0018090365
SLC12A8,-8.089737e-05,0.003999119,-0.00060459966,-0.00093244296,-0.001975572,-0.0007834312,-0.00043003174,-0.0013539568,-9.36698e-05,-0.001204945,-0.00073232054,-0.0010772027,-8.5155334e-05,-0.0005833084,-0.0010303665,-0.00011070076,-0.00015753561,-0.00013198874,-0.00048538542,-0.0012900839,-0.0002001112,-0.00028100962,-0.00019159912,-0.0005194479,0.006329219,-0.00015327866,-0.000493892,-0.00018307989,0.0051101483,-0.00027249666
MCM2,0.0001100679,-0.00017568008,-0.0023804016,0.002125101,-0.00996839,-0.0048596384,-0.0018815142,-0.005784974,0.009891073,-0.0060772374,-0.0022627965,0.00028016968,0.011648741,-0.0043801777,-0.0064046783,-0.00083127344,0.0046755536,-0.0009911323,-0.0036448415,-0.0038241865,0.027413124,-0.00033902752,0.001786955,0.0014571596,-0.0018565252,0.0019853984,-0.0016820861,-0.0013748035,-0.0014670796,-0.0011872395
MGLL,0.0047974633,-0.004882941,-0.0052762907,-0.011130767,0.0018645463,0.0368701,-0.0050044,-0.018091677,-0.0012516173,-0.014914501,-0.009785507,-0.013680499,-0.0011378491,-0.0077942424,-0.011590469,-0.0014792004,0.006111151,0.0007108527,-0.0057081124,-0.014940564,-0.002673947,-0.002906163,0.002058969,0.07536838,-0.004887874,0.00443378,-0.00037922428,-0.0024463818,-0.0075650197,0.015312139
GATA2,-0.00032678302,-0.0021327084,-0.002442326,-0.0037666864,-0.007078215,-0.0031646641,-0.0017371383,-0.0045153443,-0.00037838158,-0.00486745,-0.0029582733,-0.0043514427,-0.00034398568,-0.002356322,-0.0041622836,-0.00044718545,0.036911204,-0.0005331768,-0.0019607414,-0.005211348,-0.0008083654,-0.0011351609,-0.0007739654,0.02668289,-0.0017715401,-0.0006191822,-0.0013650582,-0.0007395702,-0.0025455412,-0.0011007605
LINC01565,-2.520593e-05,-0.00016449412,-0.00018837515,-0.00029053484,-0.0006155396,-0.00024409384,-0.00013398749,-0.00042184946,-2.9185558e-05,-0.00037542975,-0.0002281803,-0.0003356343,-2.6532227e-05,-0.00018174933,-0.00032104173,-3.4492612e-05,-4.9083075e-05,0.0052666976,-0.0001512326,-0.0004019523,-6.2349696e-05,-8.7556735e-05,-5.9697304e-05,-0.00016184179,-0.00013663995,-4.775686e-05,-0.00015388457,-5.7045017e-05,-0.00019633242,-8.490461e-05
RPN1,0.0033339232,-0.0057544094,-0.0118263895,-0.0142256,0.05116882,0.011900852,-0.002015355,-0.026981508,0.0042934716,-0.011077123,-0.005684557,-0.017905213,0.003218594,-0.005139913,0.002838904,-0.0033100173,0.0019087645,-0.0015016067,-0.0033541997,0.00703799,0.0036504772,-0.0038818542,0.017431358,-0.008026589,-0.009308482,0.00485163,0.0117093325,-0.002232345,-0.0017055629,0.01058655
GP9,-0.0007985662,-0.0052117133,-0.005596913,-0.009204544,-0.018661896,-0.0060422015,-0.004245032,-0.013365653,-0.0009246662,-0.011894476,-0.007229135,-0.009970932,-0.0008406054,-0.0050713876,-0.009733368,-0.0010927856,-0.0015550994,-0.0009395332,-0.0047913836,-0.011634202,-0.001975409,-0.002126373,-0.0017914246,0.15554549,-0.004329128,-0.0015130901,-0.0048754546,-0.0018072925,-0.006220392,-0.002103281
H1FX,0.0016351049,-0.017468574,-0.020125918,0.0097261695,0.03142044,0.004092734,-0.0016580776,0.009627827,0.0023814929,0.0061224317,0.0056360085,-0.010040182,-0.0014023867,-0.0013239017,-0.0075262375,-0.0036434429,0.0061835125,-0.0009813206,0.005206848,-0.0115951225,0.0057521095,-0.0033986766,-0.002750699,-0.020982835,0.001836744,0.0034343714,0.0070895967,0.00059577735,-0.006619273,0.008775289
EPHB1,0.017198686,-0.002818735,-0.0018191512,-0.0049782665,-0.010547534,-0.0041826214,-0.0022958731,-0.0072287116,-0.0005000939,-0.0064330725,-0.0039098416,-0.005751113,-0.00045463044,-0.0031142437,-0.0055010403,-0.00059101725,-0.00084107544,-0.0007046842,-0.002591366,-0.006887623,-0.0010683833,-0.0015002729,-0.0010229242,-0.0027732817,-0.0023413703,-0.00081834366,-0.0026368822,-0.0009774604,-0.003364297,0.07045552
